ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T17:53:44,idle_with_VPN,5.2,29.9,1919.0915541202735,1179.5001117599343,0.0,86975.31258890645,0.0,1355.04296875,51.164,51.0,1815.0,100.4,39.06640625,4,14.906083822250366,8.7,30.38671875,14,5283.021619558334,3.8,59.02734375,33,5285.366000652313,1.3,116.45703125,148,5285.407752752304,1.3,107.4453125,30,5251.647544384003
2026-02-13T17:53:45,idle_with_VPN,5.4,29.9,0.0,0.0,0.0,8203.89693993269,0.0,1355.04296875,51.251,51.0,1815.0,99.5,39.06640625,4,16.16236138343811,8.7,30.3515625,13,5284.274778366089,2.5,4.6796875,402,1770994424.1978574,2.5,107.20703125,30,5252.903403997421,2.5,59.06640625,33,5286.622608423233
2026-02-13T17:53:46,idle_with_VPN,4.7,29.9,95.14097150627819,33.29934002719737,0.0,8118.696235202406,0.0,1355.04296875,51.267,51.0,1815.0,100.8,39.06640625,4,17.41784358024597,7.5,30.390625,14,5285.531531572342,1.2,59.06640625,33,5287.875949621201,1.2,92.2890625,116,5242.358952045441,1.2,98.37890625,32,5278.43293261528
2026-02-13T17:53:47,idle_with_VPN,4.9,29.9,0.0,43.00715651654293,0.0,59942.41903816828,0.0,1355.04296875,51.313,51.0,1815.0,99.5,39.06640625,4,18.67518663406372,7.5,107.3046875,30,5255.413071632385,7.5,30.3515625,13,5286.784718036652,2.5,59.06640625,33,5289.1375851631165,2.5,170.921875,35,5253.943671941757
2026-02-13T17:53:49,idle_with_VPN,5.5,29.9,580.6932124321785,576.7049348742652,0.0,8576.392060536791,0.0,1355.04296875,51.292,52.0,1815.0,97.2,39.06640625,4,19.928024768829346,5.0,30.3515625,13,5288.03982424736,3.7,107.30859375,30,5256.669156551361,2.5,4.6796875,402,1770994427.9681487,1.2,8.203125,15,5291.5531458854675
2026-02-13T17:53:50,idle_with_VPN,4.9,29.9,0.0,0.0,0.0,9355.500927554525,0.0,1355.04296875,51.418,52.0,1815.0,100.8,39.06640625,4,21.183976650238037,4.9,30.38671875,14,5289.30735373497,3.7,107.3125,30,5257.92516040802,3.7,59.06640625,33,5291.643575191498,2.5,170.4140625,165,5269.3790163993835
2026-02-13T17:53:51,idle_with_VPN,5.5,29.9,0.0,95.73735991522585,0.0,0.0,1.0,1355.04296875,51.358,52.0,1815.0,99.4,39.06640625,4,22.441765069961548,6.3,30.3515625,13,5290.545142173767,6.2,59.06640625,33,5292.900596618652,5.0,107.32421875,30,5259.183609247208,2.5,4.6796875,402,1770994430.4803698
2026-02-13T17:53:52,idle_with_VPN,4.9,29.9,53.22568323588637,0.0,0.0,5367.729509364541,1.0,1355.04296875,51.447,52.0,1815.0,98.4,39.0625,4,23.67981457710266,7.5,30.390625,14,5291.800603151321,2.5,4.6796875,402,1770994431.7206552,2.5,59.06640625,33,5294.13920211792,1.3,107.33203125,30,5260.420599222183
2026-02-13T17:53:54,idle_with_VPN,5.9,29.9,723.5292860187025,1271.2992792463695,0.0,8474.277650624279,1.0,1355.04296875,51.431,52.0,1815.0,100.8,39.0625,4,24.951133012771606,9.8,107.375,30,5261.691241025925,6.2,4.6796875,402,1770994432.9906578,3.7,59.06640625,33,5295.411719322205,2.5,25.60546875,12,5278.661701917648
2026-02-13T17:53:55,idle_with_VPN,5.1,29.9,0.0,1432.290144088311,0.0,113477.41680683696,0.0,1355.04296875,51.462,52.0,1815.0,98.2,39.0625,4,26.208640336990356,5.0,4.6796875,402,1770994434.248123,5.0,30.3515625,13,5294.320578575134,2.5,107.390625,30,5262.9507122039795,2.5,171.7734375,165,5274.406179189682
2026-02-13T17:53:56,idle_with_VPN,4.7,29.9,0.0,460.26212407513407,0.0,66694.58703579301,0.0,1355.04296875,51.392,52.0,1815.0,97.4,39.06640625,4,27.476616382598877,3.7,107.48046875,30,5264.218039274216,2.5,4.6796875,402,1770994435.5141342,2.5,30.3515625,13,5295.594704151154,2.5,170.921875,35,5262.7458152771
2026-02-13T17:53:58,idle_with_VPN,5.4,29.9,0.0,0.0,0.0,663162.1598293924,0.0,1355.04296875,51.477,52.0,1815.0,100.6,39.06640625,4,28.734503030776978,6.2,30.38671875,14,5296.851330280304,5.0,107.328125,30,5265.475890159607,3.7,4.6796875,402,1770994436.7780287,2.5,59.06640625,33,5299.193845272064
2026-02-13T17:53:59,idle_with_VPN,6.1,29.9,700.8107809170365,1117.6380785339798,0.0,8960.195954880248,0.0,1355.04296875,53.165,52.0,1815.0,100.0,38.453125,4,30.003166675567627,5.0,4.6796875,402,1770994438.0356581,4.9,59.06640625,33,5300.46190571785,4.9,30.390625,14,5298.1228041648865,3.7,107.35546875,30,5266.741876602173
2026-02-13T17:54:00,idle_with_VPN,5.3,29.9,32.90444695609976,32.90444695609976,0.0,14440.351578448353,0.0,1355.04296875,51.653,52.0,1815.0,98.8,39.09765625,6,31.26474404335022,8.8,30.3515625,13,5299.371206045151,6.1,4.6796875,402,1770994439.3114805,4.9,107.39453125,30,5268.0072519779205,3.7,59.03125,33,5301.722997188568
2026-02-13T17:54:01,idle_with_VPN,5.6,29.9,0.0,0.0,0.0,71697.3391878979,0.0,1355.04296875,51.772,52.0,1815.0,98.3,39.11328125,6,32.52070736885071,5.0,107.39453125,30,5269.262105226517,3.7,59.16015625,33,5302.979348897934,3.7,30.38671875,14,5300.632373332977,2.5,248.0625,48,5282.075292110443
2026-02-13T17:54:03,idle_with_VPN,5.2,29.9,101.88061654680955,43.77682742245723,0.0,9780.539188493718,0.0,1355.04296875,51.848,52.0,1815.0,100.3,39.1171875,6,33.767685651779175,7.5,107.3984375,30,5270.5091145038605,3.7,109.11328125,56,5300.456984758377,1.3,59.16015625,33,5304.226252555847,1.3,92.6640625,30,5259.837504863739
2026-02-13T17:54:04,idle_with_VPN,5.1,29.9,731.7487103675388,1184.467967441082,0.0,86458.92454804151,0.0,1355.04296875,51.745,52.0,1815.0,99.3,38.5078125,6,35.01068091392517,8.8,107.3984375,30,5271.752599477768,5.0,59.02734375,33,5305.46839094162,3.8,30.3515625,14,5303.120491743088,3.8,167.39453125,166,5283.181323289871
2026-02-13T17:54:05,idle_with_VPN,6.4,29.9,519.0887336719106,972.7804615268876,26786.61358261601,100868.34177203842,0.0,1355.04296875,51.758,51.0,1815.0,100.7,38.5078125,6,36.23649621009827,7.7,30.38671875,14,5304.3398978710175,6.4,107.40625,30,5272.978722333908,2.6,106.13671875,16,5263.592688798904,2.6,132.16796875,32,5258.562433481216
2026-02-13T17:54:06,idle_with_VPN,4.9,29.9,0.0,275.45251930443084,0.0,20207.525714703555,0.0,1355.04296875,51.708,51.0,1815.0,100.6,39.1171875,6,37.44857048988342,7.7,107.3984375,30,5274.190592050552,5.2,30.390625,14,5305.54843378067,3.9,12.06640625,4,5294.349810838699,2.6,59.0625,33,5307.908442258835
2026-02-13T17:54:07,idle_with_VPN,7.3,29.9,0.0,277.9982506050766,0.0,2974.166358712222,0.0,1355.04296875,51.729,51.0,1815.0,99.6,39.1171875,6,38.65613579750061,6.5,107.4609375,30,5275.396012544632,6.2,336.7265625,36,5201.088456630707,4.9,164.5234375,48,5201.83665728569,2.6,30.38671875,14,5306.765273332596
2026-02-13T17:54:09,idle_with_VPN,5.7,29.9,796.328100987269,661.5166508201329,25683.14883184137,86680.62730746462,0.0,1323.87890625,51.82,51.0,1815.0,99.2,39.1171875,6,39.931445598602295,6.1,107.48828125,30,5276.669877767563,6.1,30.3515625,13,5308.0354108810425,3.7,115.97265625,148,5310.433098554611,2.5,336.97265625,36,5202.342046737671
2026-02-13T17:54:10,idle_with_VPN,6.8,29.9,159.6860349233295,298.2371534597477,0.0,42482.74748705362,0.0,1329.56640625,51.974,50.0,1815.0,98.9,39.1171875,6,41.24279856681824,14.0,337.28515625,36,5203.6822464466095,11.9,107.48828125,30,5277.981246232986,7.0,164.78515625,48,5204.430170297623,6.1,4.6796875,402,1770994449.2542613
2026-02-13T17:54:11,idle_with_VPN,6.1,29.9,197.53337761655757,139.56991545880322,0.0,49982.80863119196,0.0,1328.69140625,51.579,50.0,1815.0,100.8,39.12109375,6,42.52918219566345,8.5,107.9375,30,5279.270606517792,3.7,12.06640625,4,5299.461355686188,3.6,59.13671875,33,5312.992592334747,2.5,248.078125,49,5292.091495037079
2026-02-13T17:54:13,idle_with_VPN,5.5,29.9,3750.7688131841696,74.91973405000253,0.0,9793.76268091948,0.0,1328.69140625,51.488,50.0,1815.0,99.1,39.12109375,6,43.775455474853516,11.3,107.71484375,30,5280.51621055603,5.0,30.390625,14,5311.891203403473,2.5,12.06640625,4,5300.710024595261,1.3,59.73046875,33,5314.234364032745
2026-02-13T17:54:14,idle_with_VPN,5.8,29.9,5853.031470557368,712.786983195274,0.0,74713.54582909834,0.0,1328.69140625,51.523,50.0,1815.0,99.3,39.12109375,6,45.01809096336365,10.0,107.77734375,30,5281.76034617424,3.8,59.73046875,33,5315.476056098938,2.5,4.6796875,402,1770994453.065259,2.5,12.34765625,15,5315.443365812302
2026-02-13T17:54:15,idle_with_VPN,5.2,29.9,4807.548867783965,70.4943226989635,0.0,10072.491131684461,0.0,1328.69140625,51.447,50.0,1815.0,99.7,39.1171875,6,46.25622606277466,12.7,107.8203125,30,5282.994617700577,3.7,30.390625,14,5314.3799777030945,2.6,4.6796875,402,1770994454.2855146,2.6,115.9921875,148,5316.745789527893
2026-02-13T17:54:16,idle_with_VPN,5.4,29.9,5360.822834586444,570.2331777851991,0.0,26248.077671772375,0.0,1328.69140625,51.341,50.0,1815.0,100.4,39.1328125,6,47.51610779762268,11.1,107.41015625,30,5284.257491350174,5.0,30.3515625,13,5315.633752822876,3.7,12.06640625,4,5304.451124429703,1.2,4.6796875,402,1770994455.5553992
2026-02-13T17:54:18,idle_with_VPN,6.4,29.9,2021.7528849236435,1393.241054267712,0.0,13051.378749641046,5.0,1328.69140625,51.289,49.0,1815.0,98.6,39.1328125,6,48.76866316795349,11.2,107.4140625,30,5285.508726596832,3.8,92.2890625,116,5273.709045886993,3.7,59.0625,33,5319.22780251503,3.7,30.38671875,14,5316.8849058151245
2026-02-13T17:54:19,idle_with_VPN,5.1,29.8,932.078588177256,1276.4031525382698,0.0,10249.661450746458,1.0,1328.69140625,51.398,49.0,1815.0,99.9,39.1328125,6,50.019731283187866,11.2,107.4296875,30,5286.761253118515,3.8,30.3515625,13,5318.132892131805,2.5,115.96875,49,5288.433062314987,1.3,4.6796875,402,1770994458.0573878
