ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T21:06:16,gaming,10.7,34.8,11176.659800472326,3174.312976931172,5092838.498032464,341203.6313860524,4.0,1525.65625,52.864,50.0,1815.0,99.7,39.125,4,19.67607283592224,20.8,53.5390625,6,6.079625606536865,20.4,4.78125,405,1771005975.665239,14.5,321.6796875,90,16835.74202466011,7.3,30.390625,14,16835.745023489
2026-02-13T21:06:18,gaming,9.1,34.8,18749.40656603164,3498.9732368303203,7215060.807627922,289385.8525689776,10.0,1380.41015625,53.206,50.0,1815.0,100.3,39.1328125,4,20.95309567451477,47.6,1111.9609375,19,10.305834531784058,16.7,326.31640625,90,16837.053463220596,6.1,4.78125,405,1771005976.9462597,6.1,114.49609375,37,16805.64931535721
2026-02-13T21:06:20,gaming,24.0,35.8,24664.98053952689,7982.577245532904,67123636.94771998,2819015.367740384,0.0,1739.7421875,52.522,50.0,1815.0,99.2,39.16015625,4,22.733181476593018,74.7,1462.828125,30,12.1685471534729,38.4,387.66796875,254,16837.018223047256,37.0,135.5859375,150,16841.17929840088,35.8,54.99609375,31,16837.41955804825
2026-02-13T21:06:22,gaming,25.0,36.6,38249.774445261035,12346.36386245306,221955500.67378443,1606278.0881690488,0.0,1760.72265625,51.549,50.0,1815.0,99.3,39.16796875,4,24.69905185699463,53.7,47.6875,51,3.44116473197937,50.2,37.9296875,23,3.6581246852874756,42.3,4.78125,406,1771005980.5627737,40.3,1534.484375,42,14.41755485534668
2026-02-13T21:06:24,gaming,24.2,37.1,161351.8997193018,49757.991034651066,282701706.488569,2048568.856176003,9.0,1851.26171875,51.473,51.0,1815.0,100.4,39.18359375,4,26.520591497421265,55.8,347.47265625,91,16842.67804121971,43.0,38.578125,6,12.295994997024536,27.5,4.78515625,407,1771005982.4895442,13.3,33.97265625,8,16844.882259130478
2026-02-13T21:06:26,gaming,18.9,37.5,52061.145852390764,26975.714550607165,117490305.67057736,1727033.675256789,0.0,2535.70703125,51.467,51.0,1815.0,100.0,39.21484375,4,28.443222284317017,53.1,1791.28515625,73,18.101866960525513,33.7,338.44921875,91,16844.766497612,29.2,69.921875,6,13.865238904953003,19.4,4.78515625,410,1771005984.3474357
2026-02-13T21:06:27,gaming,16.8,37.9,29112.663213212447,6372.932244875054,86803587.26325384,2296279.459610071,0.0,2535.70703125,51.391,51.0,1815.0,112.7,1824.00390625,73,19.68252158164978,98.8,39.203125,6,30.18558382987976,12.9,4.78515625,410,1771005986.1588533,9.6,136.296875,150,16848.625640153885,6.5,115.40625,37,16814.8968770504
2026-02-13T21:06:29,gaming,11.4,38.0,495.2439777010575,384.48247112010114,118102585.72278576,311578.48361605656,6.0,2581.33984375,51.383,51.0,1815.0,110.7,1847.06640625,74,21.249876260757446,100.7,39.19921875,6,31.750447750091553,10.0,115.41015625,37,16816.46359729767,7.0,4.78515625,410,1771005987.730119,6.0,136.30078125,150,16850.195073843002
2026-02-13T21:06:31,gaming,13.3,38.4,2278.2437835933683,32.17185259258417,106808644.12722583,381601.0675515051,7.0,2681.5625,49.723,51.0,1815.0,99.3,39.19921875,6,33.4505352973938,68.6,550.7890625,26,16815.77200269699,24.1,1893.3203125,81,23.198191165924072,19.5,4.78515625,411,1771005989.4104662,12.0,384.453125,279,16846.872142076492
2026-02-13T21:06:32,gaming,12.6,39.0,12453.286353159918,4480.353163008573,27086253.718886375,243606.78181588755,8.0,2681.5625,51.021,51.0,1815.0,100.5,39.19921875,6,35.284515619277954,43.8,2053.5546875,82,24.839237689971924,9.4,30.38671875,13,16851.491405010223,8.7,114.453125,37,16820.000397205353,8.5,31.859375,9,3.738344192504883
2026-02-13T21:06:34,gaming,9.7,39.4,6178.440341562009,1787.7165734461921,27658603.177440226,470961.17913792207,8.0,2681.5625,51.525,51.0,1815.0,99.5,39.1953125,6,36.93329930305481,45.1,2056.7578125,82,26.43106746673584,9.5,136.26953125,150,16855.378682613373,6.9,23.91796875,12,250.88060212135315,5.7,114.4609375,37,16821.649428367615
2026-02-13T21:06:36,gaming,8.0,39.3,11282.818922409871,9561.527735362784,17627324.010386586,313843.4608823262,12.0,2740.1953125,52.774,52.0,1815.0,99.2,38.4921875,6,38.50793480873108,47.4,2058.609375,82,28.14374327659607,10.1,330.11328125,92,16854.8270676136,10.1,30.3515625,13,16854.832594394684,9.1,388.015625,255,16852.979281663895
2026-02-13T21:06:37,gaming,13.5,39.5,27526.73727025337,19257.089466862733,19502344.27372892,459384.2950676605,7.0,2740.0078125,51.5,52.0,1815.0,100.4,39.19921875,6,40.28193926811218,43.0,2059.765625,82,29.77910614013672,16.0,4.78515625,411,1771005996.2549582,10.6,114.46875,37,16824.996712446213,8.8,136.2734375,150,16858.724979639053
2026-02-13T21:06:39,gaming,8.5,39.5,4439.264719376051,8007.839730845695,19383983.312433094,4080771.073252791,8.0,2740.0078125,51.016,52.0,1815.0,98.5,39.19921875,6,41.86788296699524,44.9,2068.87890625,82,31.41556406021118,41.5,513.04296875,26,16824.015201568604,11.5,30.3515625,13,16858.10249352455,6.6,23.88671875,10,255.894296169281
