ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-15T02:29:28,Spotify,5.9,29.4,1185.8469487370398,307.2262948641595,0.0,33962.470414074356,0.0,1614.5625,51.351,51.0,1815.0,99.9,39.63671875,4,21.90161943435669,13.6,81.34375,148,37643.705866098404,9.0,299.5390625,37,91.63490605354309,6.4,66.0078125,37,37613.574811697006,3.6,16.0234375,13,37641.41588521004
2026-02-15T02:29:30,Spotify,6.8,29.3,12805.1957593572,10486.599511471446,0.0,123896.44731855545,0.0,1610.1875,51.311,51.0,1815.0,97.8,38.8984375,4,23.658734798431396,13.4,81.31640625,148,37645.4515516758,8.0,66.0078125,37,37615.32604932785,4.5,266.76171875,95,37615.436864852905,3.6,274.37890625,101,92.5091540813446
2026-02-15T02:29:31,Spotify,6.6,29.3,235241.05850574694,8093.043839033764,0.0,271070.8171848348,1.0,1603.375,51.355,51.0,1815.0,98.2,38.90625,4,25.34497594833374,12.7,80.8515625,148,37647.170231580734,5.5,66.015625,37,37617.02497315407,5.4,4.09375,411,1771111770.1186059,3.7,16.05859375,14,37644.85313081741
2026-02-15T02:29:33,Spotify,6.7,29.3,623.037448036029,427.5285323952335,0.0,129346.81416466701,0.0,1603.375,51.352,51.0,1815.0,100.1,39.640625,4,27.0937602519989,13.8,80.87890625,148,37648.87111616135,3.6,16.0234375,13,37646.60014271736,3.6,66.01953125,37,37618.75644779205,2.8,21.52734375,36,37648.890417814255
2026-02-15T02:29:35,Spotify,6.6,29.3,1089.890431186837,1353.0268663389568,112957.9219266113,827181.4491084141,1.0,1603.375,51.321,51.0,1815.0,99.2,39.6484375,4,28.795729398727417,13.5,80.8359375,148,37650.61294412613,8.3,66.02734375,37,37620.460417985916,6.4,266.78125,95,37620.57144212723,4.5,4.09375,411,1771111773.558424
2026-02-15T02:29:36,Spotify,6.4,29.3,1141.376709889839,375.74003317820546,0.0,9362.238314920685,0.0,1603.375,51.452,52.0,1815.0,96.0,38.9453125,6,30.52083706855774,13.8,80.87109375,148,37652.30729651451,6.3,266.78125,95,37622.311150312424,6.3,66.04296875,37,37622.20005440712,4.5,16.05859375,14,37650.024971961975
2026-02-15T02:29:38,Spotify,6.4,29.3,466.5571359392649,100.75344285314188,18758.45917847587,101706.02085829886,2.0,1603.375,51.511,52.0,1815.0,98.6,38.94140625,6,32.248515129089355,13.4,80.87109375,148,37654.05351495743,7.3,66.0546875,37,37623.9074447155,3.7,266.78125,95,37624.0181825161,3.6,4.09375,411,1771111776.9994955
2026-02-15T02:29:40,Spotify,6.8,29.3,381.89200917425256,32.46377203181436,0.0,24781.072817885346,0.0,1603.375,51.572,52.0,1815.0,99.7,39.67578125,6,33.9567129611969,13.8,80.859375,148,37655.74950623512,5.5,4.09375,411,1771111778.6946511,4.6,16.0234375,13,37653.455344200134,4.6,66.05078125,37,37625.620616197586
2026-02-15T02:29:42,Spotify,5.7,29.3,756.1581220586689,423.9156730614623,0.0,28401.182283346454,0.0,1603.375,51.465,52.0,1815.0,99.6,39.6796875,6,35.65112543106079,12.8,80.875,148,37657.46016693115,6.4,266.765625,95,37627.432341098785,3.7,16.0625,14,37655.15411615372,2.8,66.05078125,37,37627.321221113205
2026-02-15T02:29:43,Spotify,6.7,29.3,515.5175880354774,201.6220441233395,0.0,42435.856003942055,0.0,1603.375,51.434,52.0,1815.0,100.0,39.6796875,6,37.385366678237915,14.7,80.8828125,148,37659.16057395935,5.4,16.0625,13,37656.89835476875,5.4,66.05078125,37,37629.048932790756,4.5,21.52734375,36,37659.20675492287
